screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids
2026-08-11,Gujarat Fluorochemicals Ltd,FLUOROCHEM,NSE,Main Board,Chemicals,Chemicals,4484.0,2026-08-10,49252.0,2026-08-10,3-month median daily traded value,50.604,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Demerger / scheme of arrangement disclosed 10-Jul-2026 12:44:21,Demerger/SOTP unlocking|Governance risk|Capex commissioning,Mature/extended Stage 2,2026-08-10,13.520765534843582,,9.86,10.0,0.2911263666412408,Mar 2022-Mar 2026,0.9885057471264368,Trailing P/E vs 3-5y EPS CAGR (preliminary),83.8,49.7,Demerger / scheme of arrangement disclosed 10-Jul-2026 12:44:21,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FLUOROCHEM-SCR-01|FLUOROCHEM-PXW-01
2026-08-11,Federal-Mogul Goetze (India) Ltd,FMGOETZE,NSE,Main Board,Not disclosed,Not disclosed,490.0,2026-08-10,2723.0,2026-08-10,3-month median daily traded value,1.932,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 12%; 5y EPS CAGR 214%; cumulative CFO/PAT 1.58,Capex commissioning,Mature Stage 1 base,2026-08-10,12.081262256069426,214.3193162404907,18.5,17.0,0.0006958942240779402,Mar 2022-Mar 2026,1.5811437403400308,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.9,72.0,5y revenue CAGR 12%; 5y EPS CAGR 214%; cumulative CFO/PAT 1.58,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FMGOETZE-SCR-01|FMGOETZE-PXW-01
2026-08-11,Foods & Inns Ltd,FOODSIN,NSE,Main Board,Not disclosed,Not disclosed,54.3,2026-08-10,397.0,2026-08-10,3-month median daily traded value,0.389,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 397 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,18.530239822852778,37.0406309505932,8.85,12.0,0.7646017699115044,Mar 2022-Mar 2026,0.39644970414201186,Trailing P/E vs 3-5y EPS CAGR (preliminary),14.3,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FOODSIN-SCR-01|FOODSIN-PXW-01
2026-08-11,Force Motors Ltd,FORCEMOT,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,18231.0,2026-08-10,24009.0,2026-08-10,3-month median daily traded value,164.466,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 22%; 3y EPS CAGR 109%; latest quarter revenue +23% YoY,Peak-cycle risk,Mature Stage 1 base,2026-08-10,35.429600556913776,,36.1,24.0,0.0,Mar 2022-Mar 2026,1.5679214402618658,Trailing P/E vs 3-5y EPS CAGR (preliminary),21.8,73.8,3y revenue CAGR 22%; 3y EPS CAGR 109%; latest quarter revenue +23% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FORCEMOT-SCR-01|FORCEMOT-PXW-01
2026-08-11,Fortis Healthcare Ltd,FORTIS,NSE,Main Board,Healthcare,Healthcare,955.0,2026-08-10,71734.0,2026-08-10,3-month median daily traded value,118.354,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Open offer / control change disclosed 17-Oct-2025 16:52:09; Demerger / scheme of arrangement disclosed 31-Jul-2025 17:55:27,Governance risk|Regulatory catalyst|Demerger/SOTP unlocking|Peak-cycle risk,Stage 3 distribution,2026-08-10,17.764425307024535,,13.4,10.0,0.3509498787388844,Mar 2022-Mar 2026,1.4747526008627252,Trailing P/E vs 3-5y EPS CAGR (preliminary),67.2,51.8,Open offer / control change disclosed 17-Oct-2025 16:52:09; Demerger / scheme of arrangement disclosed 31-Jul-2025 17:55:27,Technically in Stage 3 distribution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FORTIS-SCR-01|FORTIS-PXW-01
2026-08-11,Foseco India Ltd,FOSECOIND,NSE,Main Board,Not disclosed,Not disclosed,5591.0,2026-08-10,4221.0,2026-08-10,3-month median daily traded value,1.097,13-week median of weekly traded value / 5,0,EX_SHORT_FIN_HISTORY,only 2 annual periods,,,,Mature Stage 1 base,2026-08-10,,,17.4,17.0,0.0028929604628736743,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),43.3,,,Promoter stake down 11.4pp over 4 quarters,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FOSECOIND-SCR-01|FOSECOIND-PXW-01
2026-08-11,Fractal Analytics Ltd,FRACTAL,NSE,Main Board,Not disclosed,Not disclosed,811.0,2026-08-10,13953.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_NO_PRICE_HISTORY,Fewer than 40 adjusted weekly bars,,,,Indeterminate-insufficient adjusted history,,30.4667786093612,6.604526086654228,12.6,0.0,0.13124018838304552,Mar 2022-Mar 2026,1.6392785571142285,Trailing P/E vs 3-5y EPS CAGR (preliminary),42.0,,,Equity capital up 750% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FRACTAL-SCR-01|FRACTAL-PXW-01
2026-08-11,Frontier Springs Ltd,FRONTSP,NSE,Main Board,Not disclosed,Not disclosed,1411.0,2026-08-10,1670.0,2026-08-10,3-month median daily traded value,,insufficient bars,0,EX_SHORT_FIN_HISTORY,only 0 annual periods,,,,Indeterminate-insufficient adjusted history,,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FRONTSP-SCR-01|FRONTSP-PXW-01
2026-08-11,Firstsource Solutions Ltd,FSL,NSE,Main Board,Services,Services,279.0,2026-08-10,19694.0,2026-08-10,3-month median daily traded value,43.101,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Demerger / scheme of arrangement disclosed 04-Nov-2025 19:44:43,Demerger/SOTP unlocking|Debt-reduction story|Peak-cycle risk,Early Stage 1,2026-08-10,13.479310643283116,12.903916208434541,16.8,16.0,0.6663625997719498,Mar 2022-Mar 2026,1.4318983768525053,Trailing P/E vs 3-5y EPS CAGR (preliminary),24.7,59.9,Demerger / scheme of arrangement disclosed 04-Nov-2025 19:44:43,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FSL-SCR-01|FSL-PXW-01
2026-08-11,Fusion Finance Ltd,FUSION,NSE,Main Board,Not disclosed,Not disclosed,206.16,2026-08-10,,2026-08-10,3-month median daily traded value,12.408,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Early Stage 2,2026-08-10,,,,,,,,P/B vs ROE (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,FUSION-SCR-01|FUSION-PXW-01
2026-08-11,Gabriel India Ltd,GABRIEL,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,1472.0,2026-08-10,21179.0,2026-08-10,3-month median daily traded value,46.415,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; cumulative CFO/PAT 1.07,Governance risk|Demerger/SOTP unlocking|Earnings-upgrade candidate|Capex commissioning|PEAD candidate,Mature/extended Stage 2,2026-08-10,,,25.6,27.0,0.10818713450292397,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),58.8,58.8,5y median ROCE 27%; cumulative CFO/PAT 1.07,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GABRIEL-SCR-01|GABRIEL-PXW-01
2026-08-11,Gujarat Ambuja Exports Ltd,GAEL,NSE,Main Board,Fast Moving Consumer Goods,Fast Moving Consumer Goods,172.0,2026-08-10,7915.0,2026-08-10,3-month median daily traded value,13.46,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 7.0pp below 5y peak; PAT 36% below 5y peak; quarterly OPM +8.0pp YoY - margin inflecting,Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|Governance risk,Early Stage 2,2026-08-10,4.016883828101991,-2.094022430132225,12.5,16.0,0.1338391502276176,Mar 2022-Mar 2026,0.9501173708920188,Trailing P/E vs 3-5y EPS CAGR (preliminary),18.9,71.2,OPM 7.0pp below 5y peak; PAT 36% below 5y peak; quarterly OPM +8.0pp YoY - margin inflecting,Equity capital up 100% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GAEL-SCR-01|GAEL-PXW-01
2026-08-11,GAIL (India) Ltd,GAIL,NSE,Main Board,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,172.0,2026-08-10,113174.0,2026-08-10,3-month median daily traded value,138.359,13-week median of weekly traded value / 5,0,EX_MCAP_ABOVE_BAND,"Market cap INR 113,174 cr > 1,00,000 cr",,,,Mature Stage 1 base,2026-08-10,19.804029635838848,4.595725206691537,9.67,14.0,0.27884647778189536,Mar 2022-Mar 2026,1.0906829961544893,Trailing P/E vs 3-5y EPS CAGR (preliminary),11.4,,,Equity capital up 48% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GAIL-SCR-01|GAIL-PXW-01
2026-08-11,Gala Precision Engineering Ltd,GALAPREC,NSE,Main Board,Not disclosed,Not disclosed,995.0,2026-08-10,1275.0,2026-08-10,3-month median daily traded value,6.152,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 18% of net block - build in progress; OPM 2.0pp below 5y peak - absorption yet to come,Earnings-upgrade candidate|Capex commissioning|PEAD candidate|Governance risk|Value-trap risk,Early Stage 2,2026-08-10,24.49389930504433,24.305192354077153,15.6,17.0,0.1296928327645051,Mar 2022-Mar 2026,0.4956521739130435,Trailing P/E vs 3-5y EPS CAGR (preliminary),33.5,64.5,CWIP 18% of net block - build in progress; OPM 2.0pp below 5y peak - absorption yet to come,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GALAPREC-SCR-01|GALAPREC-PXW-01
2026-08-11,Galaxy Surfactants Ltd,GALAXYSURF,NSE,Main Board,Not disclosed,Not disclosed,2081.0,2026-08-10,7378.0,2026-08-10,3-month median daily traded value,1.765,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP 15% of net block - build in progress; CWIP drawn down 31% YoY - capacity commissioned; OPM 7.0pp below 5y peak - absorption yet to come,Capex commissioning,Early Stage 1,2026-08-10,13.521383000528143,-2.4162547658708733,13.5,17.0,0.08564139941690962,Mar 2022-Mar 2026,1.2195121951219512,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.6,55.8,CWIP 15% of net block - build in progress; CWIP drawn down 31% YoY - capacity commissioned; OPM 7.0pp below 5y peak - absorption yet to come,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GALAXYSURF-SCR-01|GALAXYSURF-PXW-01
2026-08-11,Gallantt Ispat Ltd.,GALLANTT,NSE,Main Board,Capital Goods,Capital Goods,594.0,2026-08-10,14319.0,2026-08-10,3-month median daily traded value,8.875,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 34%; cumulative CFO/PAT 1.30,Governance risk|Earnings-upgrade candidate|Capex commissioning|Peak-cycle risk,Stage 3 distribution,2026-08-10,34.418457126511434,14.927155805437708,18.2,16.0,0.1652593486127865,Mar 2022-Mar 2026,1.2999299229152068,Trailing P/E vs 3-5y EPS CAGR (preliminary),32.8,68.3,5y revenue CAGR 34%; cumulative CFO/PAT 1.30,Equity capital up 198% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GALLANTT-SCR-01|GALLANTT-PXW-01
2026-08-11,Gandhar Oil Refinery (India) Ltd,GANDHAR,NSE,Main Board,Not disclosed,Not disclosed,237.0,2026-08-10,2320.0,2026-08-10,3-month median daily traded value,17.1,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,OPM 2.0pp below 5y peak - absorption yet to come,Value-trap risk,Mature/extended Stage 2,2026-08-10,13.810922298390205,-26.088685218182516,13.2,22.0,0.2328159645232816,Mar 2022-Mar 2026,0.43119266055045874,Trailing P/E vs 3-5y EPS CAGR (preliminary),7.63,42.8,OPM 2.0pp below 5y peak - absorption yet to come,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANDHAR-SCR-01|GANDHAR-PXW-01
2026-08-11,Gandhi Special Tubes Ltd,GANDHITUBE,NSE,Main Board,Not disclosed,Not disclosed,882.1,2026-08-10,,2026-08-10,3-month median daily traded value,0.454,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Early Stage 2,2026-08-10,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,None identified at Phase 1 depth,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANDHITUBE-SCR-01|GANDHITUBE-PXW-01
2026-08-11,Ganesha Ecosphere Ltd,GANECOS,NSE,Main Board,Not disclosed,Not disclosed,1038.0,2026-08-10,2777.0,2026-08-10,3-month median daily traded value,17.795,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 4.0pp below 5y peak; PAT 63% below 5y peak; quarterly OPM +6.0pp YoY - margin inflecting,Capex commissioning|Operating-leverage inflection|Margin-recovery candidate,Early Stage 2,2026-08-10,14.562281324058745,-6.485517618716374,5.42,11.0,0.3887147335423197,Mar 2022-Mar 2026,1.0862619808306708,Trailing P/E vs 3-5y EPS CAGR (preliminary),49.2,53.5,OPM 4.0pp below 5y peak; PAT 63% below 5y peak; quarterly OPM +6.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANECOS-SCR-01|GANECOS-PXW-01
2026-08-11,Ganesh Consumer Products Ltd,GANESHCP,NSE,Main Board,Not disclosed,Not disclosed,161.58,2026-08-10,,2026-08-10,3-month median daily traded value,1.487,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Stage 4 decline,2026-08-10,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Technically in Stage 4 decline,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANESHCP-SCR-01|GANESHCP-PXW-01
2026-08-11,Ganesh Housing Ltd,GANESHHOU,NSE,Main Board,Not disclosed,Not disclosed,772.0,2026-08-10,6423.0,2026-08-10,3-month median daily traded value,3.389,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 23%; 5y revenue CAGR 25%; cumulative CFO/PAT 0.86,Demerger/SOTP unlocking|Capex commissioning|Peak-cycle risk|Governance risk,Early Stage 1,2026-08-10,24.91722377545407,,18.8,23.0,0.13084513084513086,Mar 2022-Mar 2026,0.8611111111111112,Trailing P/E vs 3-5y EPS CAGR (preliminary),24.2,63.8,5y median ROCE 23%; 5y revenue CAGR 25%; cumulative CFO/PAT 0.86,Equity capital up 69% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANESHHOU-SCR-01|GANESHHOU-PXW-01
2026-08-11,Ganges Securities Ltd,GANGESSECU,NSE,Main Board,Not disclosed,Not disclosed,116.0,2026-08-10,117.0,2026-08-10,3-month median daily traded value,0.013,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 117 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,1.0410120281240998,-22.76859819935804,0.76,1.31,0.0,Mar 2022-Mar 2026,2.6903693476009667,Trailing P/E vs 3-5y EPS CAGR (preliminary),43.3,,,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GANGESSECU-SCR-01|GANGESSECU-PXW-01
2026-08-11,Garware Technical Fibres Ltd,GARFIBRES,NSE,Main Board,Not disclosed,Not disclosed,795.0,2026-08-10,7902.0,2026-08-10,3-month median daily traded value,3.965,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Open offer / control change disclosed 22-May-2026 16:03:00,Regulatory catalyst|Earnings-upgrade candidate|Operating-leverage inflection|PEAD candidate|Governance risk,Early Stage 2,2026-08-10,8.116860740912513,5.431691593055343,22.0,23.0,0.03175775480059084,Mar 2022-Mar 2026,0.8476482617586912,Trailing P/E vs 3-5y EPS CAGR (preliminary),35.9,66.6,Open offer / control change disclosed 22-May-2026 16:03:00,Equity capital up 371% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GARFIBRES-SCR-01|GARFIBRES-PXW-01
2026-08-11,Garuda Construction and Engineering Ltd,GARUDA,NSE,Main Board,Not disclosed,Not disclosed,194.0,2026-08-10,1806.0,2026-08-10,3-month median daily traded value,6.975,13-week median of weekly traded value / 5,0,EX_SHORT_FIN_HISTORY,only 2 annual periods,,,,Early Stage 1,2026-08-10,,,41.8,42.0,0.026373626373626374,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),13.2,,,None identified at Phase 1 depth,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GARUDA-SCR-01|GARUDA-PXW-01
2026-08-11,Gateway Distriparks Ltd,GATEWAY,NSE,Main Board,Not disclosed,Not disclosed,58.2,2026-08-10,2906.0,2026-08-10,3-month median daily traded value,4.441,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 3.4%; FCF positive in 5 of last 5 years,Margin-recovery candidate,Mature Stage 1 base,2026-08-10,13.41076070940581,1.7699177803450317,10.8,12.0,0.2817269952027911,Mar 2022-Mar 2026,1.372144436256448,Trailing P/E vs 3-5y EPS CAGR (preliminary),11.9,59.8,dividend yield 3.4%; FCF positive in 5 of last 5 years,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GATEWAY-SCR-01|GATEWAY-PXW-01
2026-08-11,Gayatri Highways Ltd,GAYAHWS,NSE,Main Board,Not disclosed,Not disclosed,1.95,2026-08-10,46.7,2026-08-10,3-month median daily traded value,0.049,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 47 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,-29.132401227138438,,67.1,1.46,-0.6440713101160863,Mar 2022-Mar 2026,5.0379042070720095,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Other income >35% of PBT - EPS provisional,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GAYAHWS-SCR-01|GAYAHWS-PXW-01
2026-08-11,Gretex Corporate Services Ltd,GCSL,NSE,Main Board,Not disclosed,Not disclosed,518.0,2026-08-10,1251.0,2026-08-10,3-month median daily traded value,27.115,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 134%,Governance risk|Value-trap risk,Mature/extended Stage 2,2026-08-10,126.54076109640151,93.79319352450514,16.7,17.0,0.08823529411764706,Mar 2022-Mar 2026,-0.7096774193548387,Trailing P/E vs 3-5y EPS CAGR (preliminary),45.9,42.6,3y revenue CAGR 134%,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GCSL-SCR-01|GCSL-PXW-01
2026-08-11,Geekay Wires Ltd,GEEKAYWIRE,NSE,Main Board,Not disclosed,Not disclosed,22.96,2026-08-10,,2026-08-10,3-month median daily traded value,0.189,13-week median of weekly traded value / 5,0,EX_NO_MCAP,Market capitalisation not available from any source,,,,Stage 4 decline,2026-08-10,,,,,,,,Trailing P/E vs 3-5y EPS CAGR (preliminary),,,,Technically in Stage 4 decline,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GEEKAYWIRE-SCR-01|GEEKAYWIRE-PXW-01
2026-08-11,Gem Aromatics Ltd,GEMAROMA,NSE,Main Board,Not disclosed,Not disclosed,179.0,2026-08-10,936.0,2026-08-10,3-month median daily traded value,2.061,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 936 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,3.645853398452026,-70.92380649606753,3.43,24.0,0.33853006681514475,Mar 2022-Mar 2026,0.3055555555555556,Trailing P/E vs 3-5y EPS CAGR (preliminary),659.0,,,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GEMAROMA-SCR-01|GEMAROMA-PXW-01
2026-08-11,Generic Engineering Construction & Projects Ltd,GENCON,NSE,Main Board,Not disclosed,Not disclosed,39.0,2026-08-10,222.0,2026-08-10,3-month median daily traded value,1.245,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 222 cr < 1,000 cr",,,,Stage 4 decline,2026-08-10,,,7.1,7.5,0.21843003412969283,Mar 2024-Mar 2026,,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.1,,,Other income >35% of PBT - EPS provisional,Low,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GENCON-SCR-01|GENCON-PXW-01
2026-08-11,Genesys International Corporation Ltd,GENESYS,NSE,Main Board,Not disclosed,Not disclosed,221.0,2026-08-10,1476.0,2026-08-10,3-month median daily traded value,14.894,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP drawn down 99% YoY - capacity commissioned; OPM 13.0pp below 5y peak - absorption yet to come,Regulatory catalyst|Earnings-upgrade candidate|Value-trap risk,Stage 4 decline,2026-08-10,32.60404475662166,,8.23,8.0,0.24573863636363635,Mar 2022-Mar 2026,-0.29069767441860467,Trailing P/E vs 3-5y EPS CAGR (preliminary),40.8,48.6,CWIP drawn down 99% YoY - capacity commissioned; OPM 13.0pp below 5y peak - absorption yet to come,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GENESYS-SCR-01|GENESYS-PXW-01
2026-08-11,Genus Paper & Boards Ltd,GENUSPAPER,NSE,Main Board,Not disclosed,Not disclosed,12.6,2026-08-10,325.0,2026-08-10,3-month median daily traded value,0.068,13-week median of weekly traded value / 5,0,EX_MCAP_BELOW_BAND,"Market cap INR 325 cr < 1,000 cr",,,,Early Stage 1,2026-08-10,24.544244237761625,-21.541826744278737,4.73,4.5,0.8486590038314177,Mar 2021-Mar 2025,8.214285714285714,Trailing P/E vs 3-5y EPS CAGR (preliminary),34.5,,,Equity capital up 88% in 5y - dilution,Medium,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GENUSPAPER-SCR-01|GENUSPAPER-PXW-01
2026-08-11,Genus Power Infrastructures Ltd,GENUSPOWER,NSE,Main Board,Not disclosed,Not disclosed,306.0,2026-08-10,9307.0,2026-08-10,3-month median daily traded value,32.404,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 80%; 3y EPS CAGR 159%; latest quarter revenue +63% YoY,Demerger/SOTP unlocking|Earnings-upgrade candidate|Capex commissioning|Peak-cycle risk|Value-trap risk,Early Stage 1,2026-08-10,50.81118330678953,48.789038751689496,23.9,11.0,1.0378719567177637,Mar 2022-Mar 2026,-0.6356877323420075,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.7,62.5,3y revenue CAGR 80%; 3y EPS CAGR 159%; latest quarter revenue +63% YoY,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GENUSPOWER-SCR-01|GENUSPOWER-PXW-01
2026-08-11,Geojit Financial Services Ltd,GEOJITFSL,NSE,Main Board,Not disclosed,Not disclosed,77.0,2026-08-10,2153.0,2026-08-10,3-month median daily traded value,2.379,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 1.9%; FCF positive in 4 of last 5 years,Governance risk,Early Stage 2,2026-08-10,9.642476080063656,-8.25175781484413,9.02,19.0,0.10241465445462115,Mar 2022-Mar 2026,0.6060606060606061,Trailing P/E vs 3-5y EPS CAGR (preliminary),27.7,44.0,dividend yield 1.9%; FCF positive in 4 of last 5 years,Promoter stake down 13.7pp over 4 quarters,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GEOJITFSL-SCR-01|GEOJITFSL-PXW-01
